,well_row,assay_id,timepoint,rlu_value,treatment_id,well_column,sample_id
5010,D,plate006,87.5,114097,mock / bacterial PAMPs,11,plate006_D_11
5011,D,plate006,90.0,113445,mock / bacterial PAMPs,11,plate006_D_11
5012,D,plate006,92.5,112689,mock / bacterial PAMPs,11,plate006_D_11
5013,D,plate006,95.0,111783,mock / bacterial PAMPs,11,plate006_D_11
5014,D,plate006,97.5,113381,mock / bacterial PAMPs,11,plate006_D_11
5015,D,plate006,100.0,113180,mock / bacterial PAMPs,11,plate006_D_11
5016,D,plate006,102.5,113824,mock / bacterial PAMPs,11,plate006_D_11
5017,D,plate006,107.5,112816,mock / bacterial PAMPs,11,plate006_D_11
5018,D,plate006,110.0,113512,mock / bacterial PAMPs,11,plate006_D_11
5019,D,plate006,112.5,110989,mock / bacterial PAMPs,11,plate006_D_11
5020,D,plate006,115.0,110868,mock / bacterial PAMPs,11,plate006_D_11
5021,D,plate006,117.5,112610,mock / bacterial PAMPs,11,plate006_D_11
5022,D,plate006,120.0,113148,mock / bacterial PAMPs,11,plate006_D_11
5023,D,plate006,122.5,114057,mock / bacterial PAMPs,11,plate006_D_11
5024,D,plate006,125.0,115736,mock / bacterial PAMPs,11,plate006_D_11
5025,D,plate006,130.0,114697,mock / bacterial PAMPs,11,plate006_D_11
5026,D,plate006,132.5,116076,mock / bacterial PAMPs,11,plate006_D_11
5027,D,plate006,135.0,118104,mock / bacterial PAMPs,11,plate006_D_11
5028,D,plate006,137.5,121098,mock / bacterial PAMPs,11,plate006_D_11
5029,D,plate006,140.0,123568,mock / bacterial PAMPs,11,plate006_D_11
5030,D,plate006,142.5,125314,mock / bacterial PAMPs,11,plate006_D_11
5031,D,plate006,145.0,126514,mock / bacterial PAMPs,11,plate006_D_11
5032,D,plate006,147.5,129879,mock / bacterial PAMPs,11,plate006_D_11
5033,D,plate006,152.5,130274,mock / bacterial PAMPs,11,plate006_D_11
5034,D,plate006,155.0,135322,mock / bacterial PAMPs,11,plate006_D_11
5035,D,plate006,157.5,135161,mock / bacterial PAMPs,11,plate006_D_11
5036,D,plate006,160.0,136424,mock / bacterial PAMPs,11,plate006_D_11
5037,D,plate006,162.5,138040,mock / bacterial PAMPs,11,plate006_D_11
5038,D,plate006,165.0,139741,mock / bacterial PAMPs,11,plate006_D_11
5039,D,plate006,167.5,140164,mock / bacterial PAMPs,11,plate006_D_11
5040,E,plate006,2.5,12846,mock / bacterial PAMPs,11,plate006_E_11
5041,E,plate006,5.0,16605,mock / bacterial PAMPs,11,plate006_E_11
5042,E,plate006,7.5,21310,mock / bacterial PAMPs,11,plate006_E_11
5043,E,plate006,10.0,26613,mock / bacterial PAMPs,11,plate006_E_11
5044,E,plate006,15.0,33176,mock / bacterial PAMPs,11,plate006_E_11
5045,E,plate006,17.5,39937,mock / bacterial PAMPs,11,plate006_E_11
5046,E,plate006,20.0,45883,mock / bacterial PAMPs,11,plate006_E_11
5047,E,plate006,22.5,52835,mock / bacterial PAMPs,11,plate006_E_11
5048,E,plate006,25.0,59512,mock / bacterial PAMPs,11,plate006_E_11
5049,E,plate006,27.5,64918,mock / bacterial PAMPs,11,plate006_E_11
5050,E,plate006,30.0,71858,mock / bacterial PAMPs,11,plate006_E_11
5051,E,plate006,32.5,76645,mock / bacterial PAMPs,11,plate006_E_11
5052,E,plate006,37.5,80953,mock / bacterial PAMPs,11,plate006_E_11
5053,E,plate006,40.0,84903,mock / bacterial PAMPs,11,plate006_E_11
5054,E,plate006,42.5,87475,mock / bacterial PAMPs,11,plate006_E_11
5055,E,plate006,45.0,92025,mock / bacterial PAMPs,11,plate006_E_11
5056,E,plate006,47.5,95428,mock / bacterial PAMPs,11,plate006_E_11
5057,E,plate006,50.0,98924,mock / bacterial PAMPs,11,plate006_E_11
5058,E,plate006,52.5,100730,mock / bacterial PAMPs,11,plate006_E_11
5059,E,plate006,55.0,102536,mock / bacterial PAMPs,11,plate006_E_11
5060,E,plate006,60.0,105054,mock / bacterial PAMPs,11,plate006_E_11
5061,E,plate006,62.5,107514,mock / bacterial PAMPs,11,plate006_E_11
5062,E,plate006,65.0,109168,mock / bacterial PAMPs,11,plate006_E_11
5063,E,plate006,67.5,110339,mock / bacterial PAMPs,11,plate006_E_11
5064,E,plate006,70.0,113051,mock / bacterial PAMPs,11,plate006_E_11
5065,E,plate006,72.5,114850,mock / bacterial PAMPs,11,plate006_E_11
5066,E,plate006,75.0,116563,mock / bacterial PAMPs,11,plate006_E_11
5067,E,plate006,77.5,119524,mock / bacterial PAMPs,11,plate006_E_11
5068,E,plate006,82.5,120530,mock / bacterial PAMPs,11,plate006_E_11
5069,E,plate006,85.0,123284,mock / bacterial PAMPs,11,plate006_E_11
5070,E,plate006,87.5,126766,mock / bacterial PAMPs,11,plate006_E_11
5071,E,plate006,90.0,128340,mock / bacterial PAMPs,11,plate006_E_11
5072,E,plate006,92.5,130226,mock / bacterial PAMPs,11,plate006_E_11
5073,E,plate006,95.0,133797,mock / bacterial PAMPs,11,plate006_E_11
5074,E,plate006,97.5,135757,mock / bacterial PAMPs,11,plate006_E_11
5075,E,plate006,100.0,138362,mock / bacterial PAMPs,11,plate006_E_11
5076,E,plate006,105.0,140922,mock / bacterial PAMPs,11,plate006_E_11
5077,E,plate006,107.5,144441,mock / bacterial PAMPs,11,plate006_E_11
5078,E,plate006,110.0,147450,mock / bacterial PAMPs,11,plate006_E_11
5079,E,plate006,112.5,148922,mock / bacterial PAMPs,11,plate006_E_11
5080,E,plate006,115.0,152366,mock / bacterial PAMPs,11,plate006_E_11
5081,E,plate006,117.5,154082,mock / bacterial PAMPs,11,plate006_E_11
5082,E,plate006,120.0,156555,mock / bacterial PAMPs,11,plate006_E_11
5083,E,plate006,122.5,159359,mock / bacterial PAMPs,11,plate006_E_11
5084,E,plate006,127.5,162540,mock / bacterial PAMPs,11,plate006_E_11
5085,E,plate006,130.0,166057,mock / bacterial PAMPs,11,plate006_E_11
5086,E,plate006,132.5,169797,mock / bacterial PAMPs,11,plate006_E_11
5087,E,plate006,135.0,176978,mock / bacterial PAMPs,11,plate006_E_11
5088,E,plate006,137.5,181530,mock / bacterial PAMPs,11,plate006_E_11
5089,E,plate006,140.0,188182,mock / bacterial PAMPs,11,plate006_E_11
5090,E,plate006,142.5,192708,mock / bacterial PAMPs,11,plate006_E_11
5091,E,plate006,145.0,199506,mock / bacterial PAMPs,11,plate006_E_11
5092,E,plate006,150.0,205780,mock / bacterial PAMPs,11,plate006_E_11
5093,E,plate006,152.5,212627,mock / bacterial PAMPs,11,plate006_E_11
5094,E,plate006,155.0,220363,mock / bacterial PAMPs,11,plate006_E_11
5095,E,plate006,157.5,225565,mock / bacterial PAMPs,11,plate006_E_11
5096,E,plate006,160.0,227559,mock / bacterial PAMPs,11,plate006_E_11
5097,E,plate006,162.5,233535,mock / bacterial PAMPs,11,plate006_E_11
5098,E,plate006,165.0,235474,mock / bacterial PAMPs,11,plate006_E_11
5099,E,plate006,167.5,240143,mock / bacterial PAMPs,11,plate006_E_11
5100,F,plate006,2.5,19298,mock / bacterial PAMPs,11,plate006_F_11
5101,F,plate006,5.0,28546,mock / bacterial PAMPs,11,plate006_F_11
5102,F,plate006,7.5,41238,mock / bacterial PAMPs,11,plate006_F_11
5103,F,plate006,12.5,55913,mock / bacterial PAMPs,11,plate006_F_11
5104,F,plate006,15.0,69974,mock / bacterial PAMPs,11,plate006_F_11
5105,F,plate006,17.5,82231,mock / bacterial PAMPs,11,plate006_F_11
5106,F,plate006,20.0,94917,mock / bacterial PAMPs,11,plate006_F_11
5107,F,plate006,22.5,106993,mock / bacterial PAMPs,11,plate006_F_11
5108,F,plate006,25.0,116239,mock / bacterial PAMPs,11,plate006_F_11
5109,F,plate006,27.5,121176,mock / bacterial PAMPs,11,plate006_F_11
5110,F,plate006,30.0,125020,mock / bacterial PAMPs,11,plate006_F_11
5111,F,plate006,35.0,129809,mock / bacterial PAMPs,11,plate006_F_11
5112,F,plate006,37.5,131086,mock / bacterial PAMPs,11,plate006_F_11
5113,F,plate006,40.0,135038,mock / bacterial PAMPs,11,plate006_F_11
5114,F,plate006,42.5,137998,mock / bacterial PAMPs,11,plate006_F_11
5115,F,plate006,45.0,140629,mock / bacterial PAMPs,11,plate006_F_11
5116,F,plate006,47.5,146977,mock / bacterial PAMPs,11,plate006_F_11
5117,F,plate006,50.0,152090,mock / bacterial PAMPs,11,plate006_F_11
5118,F,plate006,52.5,157668,mock / bacterial PAMPs,11,plate006_F_11
5119,F,plate006,57.5,161919,mock / bacterial PAMPs,11,plate006_F_11
5120,F,plate006,60.0,166519,mock / bacterial PAMPs,11,plate006_F_11
5121,F,plate006,62.5,172308,mock / bacterial PAMPs,11,plate006_F_11
5122,F,plate006,65.0,175090,mock / bacterial PAMPs,11,plate006_F_11
5123,F,plate006,67.5,180239,mock / bacterial PAMPs,11,plate006_F_11
5124,F,plate006,70.0,182588,mock / bacterial PAMPs,11,plate006_F_11
5125,F,plate006,72.5,186558,mock / bacterial PAMPs,11,plate006_F_11
5126,F,plate006,75.0,189368,mock / bacterial PAMPs,11,plate006_F_11
5127,F,plate006,80.0,192644,mock / bacterial PAMPs,11,plate006_F_11
5128,F,plate006,82.5,196114,mock / bacterial PAMPs,11,plate006_F_11
5129,F,plate006,85.0,198283,mock / bacterial PAMPs,11,plate006_F_11
5130,F,plate006,87.5,201568,mock / bacterial PAMPs,11,plate006_F_11
5131,F,plate006,90.0,203891,mock / bacterial PAMPs,11,plate006_F_11
5132,F,plate006,92.5,206393,mock / bacterial PAMPs,11,plate006_F_11
5133,F,plate006,95.0,208966,mock / bacterial PAMPs,11,plate006_F_11
5134,F,plate006,97.5,212510,mock / bacterial PAMPs,11,plate006_F_11
5135,F,plate006,102.5,214976,mock / bacterial PAMPs,11,plate006_F_11
5136,F,plate006,105.0,215284,mock / bacterial PAMPs,11,plate006_F_11
5137,F,plate006,107.5,219373,mock / bacterial PAMPs,11,plate006_F_11
5138,F,plate006,110.0,221871,mock / bacterial PAMPs,11,plate006_F_11
5139,F,plate006,112.5,224855,mock / bacterial PAMPs,11,plate006_F_11
5140,F,plate006,115.0,225984,mock / bacterial PAMPs,11,plate006_F_11
5141,F,plate006,117.5,227146,mock / bacterial PAMPs,11,plate006_F_11
5142,F,plate006,120.0,232334,mock / bacterial PAMPs,11,plate006_F_11
5143,F,plate006,125.0,232130,mock / bacterial PAMPs,11,plate006_F_11
5144,F,plate006,127.5,234955,mock / bacterial PAMPs,11,plate006_F_11
5145,F,plate006,130.0,237710,mock / bacterial PAMPs,11,plate006_F_11
5146,F,plate006,132.5,242344,mock / bacterial PAMPs,11,plate006_F_11
5147,F,plate006,135.0,245499,mock / bacterial PAMPs,11,plate006_F_11
5148,F,plate006,137.5,249370,mock / bacterial PAMPs,11,plate006_F_11
5149,F,plate006,140.0,257432,mock / bacterial PAMPs,11,plate006_F_11
5150,F,plate006,142.5,260478,mock / bacterial PAMPs,11,plate006_F_11
5151,F,plate006,147.5,264647,mock / bacterial PAMPs,11,plate006_F_11
5152,F,plate006,150.0,271731,mock / bacterial PAMPs,11,plate006_F_11
5153,F,plate006,152.5,274030,mock / bacterial PAMPs,11,plate006_F_11
5154,F,plate006,155.0,281918,mock / bacterial PAMPs,11,plate006_F_11
5155,F,plate006,157.5,285417,mock / bacterial PAMPs,11,plate006_F_11
5156,F,plate006,160.0,286999,mock / bacterial PAMPs,11,plate006_F_11
5157,F,plate006,162.5,291891,mock / bacterial PAMPs,11,plate006_F_11
5158,F,plate006,165.0,294611,mock / bacterial PAMPs,11,plate006_F_11
5159,F,plate006,170.0,295125,mock / bacterial PAMPs,11,plate006_F_11
5160,G,plate006,2.5,6573,mock / bacterial PAMPs,11,plate006_G_11
5161,G,plate006,5.0,7295,mock / bacterial PAMPs,11,plate006_G_11
5162,G,plate006,10.0,8860,mock / bacterial PAMPs,11,plate006_G_11
5163,G,plate006,12.5,11614,mock / bacterial PAMPs,11,plate006_G_11
5164,G,plate006,15.0,14834,mock / bacterial PAMPs,11,plate006_G_11
5165,G,plate006,17.5,19670,mock / bacterial PAMPs,11,plate006_G_11
5166,G,plate006,20.0,23213,mock / bacterial PAMPs,11,plate006_G_11
5167,G,plate006,22.5,27160,mock / bacterial PAMPs,11,plate006_G_11
5168,G,plate006,25.0,31226,mock / bacterial PAMPs,11,plate006_G_11
5169,G,plate006,27.5,33552,mock / bacterial PAMPs,11,plate006_G_11
5170,G,plate006,32.5,36075,mock / bacterial PAMPs,11,plate006_G_11
5171,G,plate006,35.0,35558,mock / bacterial PAMPs,11,plate006_G_11
5172,G,plate006,37.5,37115,mock / bacterial PAMPs,11,plate006_G_11
5173,G,plate006,40.0,38069,mock / bacterial PAMPs,11,plate006_G_11
5174,G,plate006,42.5,37943,mock / bacterial PAMPs,11,plate006_G_11
5175,G,plate006,45.0,37536,mock / bacterial PAMPs,11,plate006_G_11
5176,G,plate006,47.5,38220,mock / bacterial PAMPs,11,plate006_G_11
5177,G,plate006,50.0,39624,mock / bacterial PAMPs,11,plate006_G_11
5178,G,plate006,55.0,39785,mock / bacterial PAMPs,11,plate006_G_11
5179,G,plate006,57.5,41436,mock / bacterial PAMPs,11,plate006_G_11
5180,G,plate006,60.0,41645,mock / bacterial PAMPs,11,plate006_G_11
5181,G,plate006,62.5,42808,mock / bacterial PAMPs,11,plate006_G_11
5182,G,plate006,65.0,42603,mock / bacterial PAMPs,11,plate006_G_11
5183,G,plate006,67.5,44471,mock / bacterial PAMPs,11,plate006_G_11
5184,G,plate006,70.0,46009,mock / bacterial PAMPs,11,plate006_G_11
5185,G,plate006,72.5,45923,mock / bacterial PAMPs,11,plate006_G_11
5186,G,plate006,77.5,45887,mock / bacterial PAMPs,11,plate006_G_11
5187,G,plate006,80.0,45606,mock / bacterial PAMPs,11,plate006_G_11
5188,G,plate006,82.5,46184,mock / bacterial PAMPs,11,plate006_G_11
5189,G,plate006,85.0,45606,mock / bacterial PAMPs,11,plate006_G_11
5190,G,plate006,87.5,45354,mock / bacterial PAMPs,11,plate006_G_11
5191,G,plate006,90.0,45582,mock / bacterial PAMPs,11,plate006_G_11
5192,G,plate006,92.5,45422,mock / bacterial PAMPs,11,plate006_G_11
5193,G,plate006,95.0,46154,mock / bacterial PAMPs,11,plate006_G_11
5194,G,plate006,100.0,46883,mock / bacterial PAMPs,11,plate006_G_11
5195,G,plate006,102.5,47080,mock / bacterial PAMPs,11,plate006_G_11
5196,G,plate006,105.0,46905,mock / bacterial PAMPs,11,plate006_G_11
5197,G,plate006,107.5,46769,mock / bacterial PAMPs,11,plate006_G_11
5198,G,plate006,110.0,46905,mock / bacterial PAMPs,11,plate006_G_11
5199,G,plate006,112.5,46400,mock / bacterial PAMPs,11,plate006_G_11
5200,G,plate006,115.0,46857,mock / bacterial PAMPs,11,plate006_G_11
5201,G,plate006,117.5,47174,mock / bacterial PAMPs,11,plate006_G_11
5202,G,plate006,122.5,47679,mock / bacterial PAMPs,11,plate006_G_11
5203,G,plate006,125.0,48141,mock / bacterial PAMPs,11,plate006_G_11
5204,G,plate006,127.5,48327,mock / bacterial PAMPs,11,plate006_G_11
5205,G,plate006,130.0,48736,mock / bacterial PAMPs,11,plate006_G_11
5206,G,plate006,132.5,50104,mock / bacterial PAMPs,11,plate006_G_11
5207,G,plate006,135.0,50926,mock / bacterial PAMPs,11,plate006_G_11
5208,G,plate006,137.5,52777,mock / bacterial PAMPs,11,plate006_G_11
5209,G,plate006,140.0,56147,mock / bacterial PAMPs,11,plate006_G_11
5210,G,plate006,145.0,57429,mock / bacterial PAMPs,11,plate006_G_11
5211,G,plate006,147.5,60268,mock / bacterial PAMPs,11,plate006_G_11
5212,G,plate006,150.0,61372,mock / bacterial PAMPs,11,plate006_G_11
5213,G,plate006,152.5,65002,mock / bacterial PAMPs,11,plate006_G_11
5214,G,plate006,155.0,66465,mock / bacterial PAMPs,11,plate006_G_11
5215,G,plate006,157.5,67760,mock / bacterial PAMPs,11,plate006_G_11
5216,G,plate006,160.0,68388,mock / bacterial PAMPs,11,plate006_G_11
5217,G,plate006,162.5,68629,mock / bacterial PAMPs,11,plate006_G_11
5218,G,plate006,167.5,68734,mock / bacterial PAMPs,11,plate006_G_11
5219,G,plate006,170.0,68776,mock / bacterial PAMPs,11,plate006_G_11
5220,H,plate006,2.5,4617,mock / bacterial PAMPs,11,plate006_H_11
5221,H,plate006,7.5,6243,mock / bacterial PAMPs,11,plate006_H_11
5222,H,plate006,10.0,10035,mock / bacterial PAMPs,11,plate006_H_11
5223,H,plate006,12.5,17903,mock / bacterial PAMPs,11,plate006_H_11
5224,H,plate006,15.0,29451,mock / bacterial PAMPs,11,plate006_H_11
5225,H,plate006,17.5,41765,mock / bacterial PAMPs,11,plate006_H_11
5226,H,plate006,20.0,52127,mock / bacterial PAMPs,11,plate006_H_11
5227,H,plate006,22.5,59981,mock / bacterial PAMPs,11,plate006_H_11
5228,H,plate006,25.0,64791,mock / bacterial PAMPs,11,plate006_H_11
5229,H,plate006,30.0,66140,mock / bacterial PAMPs,11,plate006_H_11
5230,H,plate006,32.5,64252,mock / bacterial PAMPs,11,plate006_H_11
5231,H,plate006,35.0,60182,mock / bacterial PAMPs,11,plate006_H_11
5232,H,plate006,37.5,59269,mock / bacterial PAMPs,11,plate006_H_11
5233,H,plate006,40.0,59466,mock / bacterial PAMPs,11,plate006_H_11
5234,H,plate006,42.5,60549,mock / bacterial PAMPs,11,plate006_H_11
5235,H,plate006,45.0,63204,mock / bacterial PAMPs,11,plate006_H_11
5236,H,plate006,47.5,66122,mock / bacterial PAMPs,11,plate006_H_11
5237,H,plate006,52.5,68864,mock / bacterial PAMPs,11,plate006_H_11
5238,H,plate006,55.0,72211,mock / bacterial PAMPs,11,plate006_H_11
5239,H,plate006,57.5,76349,mock / bacterial PAMPs,11,plate006_H_11
5240,H,plate006,60.0,80266,mock / bacterial PAMPs,11,plate006_H_11
5241,H,plate006,62.5,81594,mock / bacterial PAMPs,11,plate006_H_11
5242,H,plate006,65.0,86263,mock / bacterial PAMPs,11,plate006_H_11
5243,H,plate006,67.5,87953,mock / bacterial PAMPs,11,plate006_H_11
5244,H,plate006,70.0,90268,mock / bacterial PAMPs,11,plate006_H_11
5245,H,plate006,75.0,90344,mock / bacterial PAMPs,11,plate006_H_11
5246,H,plate006,77.5,93038,mock / bacterial PAMPs,11,plate006_H_11
5247,H,plate006,80.0,93599,mock / bacterial PAMPs,11,plate006_H_11
5248,H,plate006,82.5,93711,mock / bacterial PAMPs,11,plate006_H_11
5249,H,plate006,85.0,95567,mock / bacterial PAMPs,11,plate006_H_11
5250,H,plate006,87.5,96546,mock / bacterial PAMPs,11,plate006_H_11
5251,H,plate006,90.0,97426,mock / bacterial PAMPs,11,plate006_H_11
5252,H,plate006,92.5,97418,mock / bacterial PAMPs,11,plate006_H_11
5253,H,plate006,97.5,97734,mock / bacterial PAMPs,11,plate006_H_11
5254,H,plate006,100.0,99075,mock / bacterial PAMPs,11,plate006_H_11
5255,H,plate006,102.5,97611,mock / bacterial PAMPs,11,plate006_H_11
5256,H,plate006,105.0,97770,mock / bacterial PAMPs,11,plate006_H_11
5257,H,plate006,107.5,97933,mock / bacterial PAMPs,11,plate006_H_11
5258,H,plate006,110.0,96906,mock / bacterial PAMPs,11,plate006_H_11
5259,H,plate006,112.5,99743,mock / bacterial PAMPs,11,plate006_H_11
5260,H,plate006,115.0,100378,mock / bacterial PAMPs,11,plate006_H_11
5261,H,plate006,120.0,99928,mock / bacterial PAMPs,11,plate006_H_11
5262,H,plate006,122.5,100993,mock / bacterial PAMPs,11,plate006_H_11
5263,H,plate006,125.0,102447,mock / bacterial PAMPs,11,plate006_H_11
5264,H,plate006,127.5,103670,mock / bacterial PAMPs,11,plate006_H_11
5265,H,plate006,130.0,103875,mock / bacterial PAMPs,11,plate006_H_11
5266,H,plate006,132.5,106281,mock / bacterial PAMPs,11,plate006_H_11
5267,H,plate006,135.0,107124,mock / bacterial PAMPs,11,plate006_H_11
5268,H,plate006,137.5,106683,mock / bacterial PAMPs,11,plate006_H_11
5269,H,plate006,142.5,109148,mock / bacterial PAMPs,11,plate006_H_11
5270,H,plate006,145.0,111405,mock / bacterial PAMPs,11,plate006_H_11
5271,H,plate006,147.5,114613,mock / bacterial PAMPs,11,plate006_H_11
5272,H,plate006,150.0,118485,mock / bacterial PAMPs,11,plate006_H_11
5273,H,plate006,152.5,122551,mock / bacterial PAMPs,11,plate006_H_11
5274,H,plate006,155.0,124841,mock / bacterial PAMPs,11,plate006_H_11
5275,H,plate006,157.5,126049,mock / bacterial PAMPs,11,plate006_H_11
5276,H,plate006,160.0,127062,mock / bacterial PAMPs,11,plate006_H_11
5277,H,plate006,165.0,127489,mock / bacterial PAMPs,11,plate006_H_11
5278,H,plate006,167.5,129821,mock / bacterial PAMPs,11,plate006_H_11
5279,H,plate006,170.0,131490,mock / bacterial PAMPs,11,plate006_H_11
5280,A,plate006,2.5,18986,mock / mock,12,plate006_A_12
5281,A,plate006,5.0,16475,mock / mock,12,plate006_A_12
5282,A,plate006,7.5,12868,mock / mock,12,plate006_A_12
5283,A,plate006,10.0,11295,mock / mock,12,plate006_A_12
5284,A,plate006,12.5,10717,mock / mock,12,plate006_A_12
5285,A,plate006,15.0,10335,mock / mock,12,plate006_A_12
5286,A,plate006,17.5,10801,mock / mock,12,plate006_A_12
5287,A,plate006,20.0,10573,mock / mock,12,plate006_A_12
5288,A,plate006,25.0,11414,mock / mock,12,plate006_A_12
5289,A,plate006,27.5,11978,mock / mock,12,plate006_A_12
5290,A,plate006,30.0,12390,mock / mock,12,plate006_A_12
5291,A,plate006,32.5,12318,mock / mock,12,plate006_A_12
5292,A,plate006,35.0,12718,mock / mock,12,plate006_A_12
5293,A,plate006,37.5,13501,mock / mock,12,plate006_A_12
5294,A,plate006,40.0,13647,mock / mock,12,plate006_A_12
5295,A,plate006,42.5,14480,mock / mock,12,plate006_A_12
5296,A,plate006,47.5,14818,mock / mock,12,plate006_A_12
5297,A,plate006,50.0,15907,mock / mock,12,plate006_A_12
5298,A,plate006,52.5,17056,mock / mock,12,plate006_A_12
5299,A,plate006,55.0,17642,mock / mock,12,plate006_A_12
5300,A,plate006,57.5,17861,mock / mock,12,plate006_A_12
5301,A,plate006,60.0,19616,mock / mock,12,plate006_A_12
5302,A,plate006,62.5,20409,mock / mock,12,plate006_A_12
5303,A,plate006,65.0,21356,mock / mock,12,plate006_A_12
5304,A,plate006,70.0,21997,mock / mock,12,plate006_A_12
5305,A,plate006,72.5,22636,mock / mock,12,plate006_A_12
5306,A,plate006,75.0,22968,mock / mock,12,plate006_A_12
5307,A,plate006,77.5,24072,mock / mock,12,plate006_A_12
5308,A,plate006,80.0,25660,mock / mock,12,plate006_A_12
5309,A,plate006,82.5,26477,mock / mock,12,plate006_A_12
5310,A,plate006,85.0,28296,mock / mock,12,plate006_A_12
5311,A,plate006,87.5,28356,mock / mock,12,plate006_A_12
5312,A,plate006,92.5,29383,mock / mock,12,plate006_A_12
5313,A,plate006,95.0,30205,mock / mock,12,plate006_A_12
5314,A,plate006,97.5,31445,mock / mock,12,plate006_A_12
5315,A,plate006,100.0,32507,mock / mock,12,plate006_A_12
5316,A,plate006,102.5,33799,mock / mock,12,plate006_A_12
5317,A,plate006,105.0,34689,mock / mock,12,plate006_A_12
5318,A,plate006,107.5,34562,mock / mock,12,plate006_A_12
5319,A,plate006,110.0,36047,mock / mock,12,plate006_A_12
5320,A,plate006,115.0,36071,mock / mock,12,plate006_A_12
5321,A,plate006,117.5,38226,mock / mock,12,plate006_A_12
5322,A,plate006,120.0,39155,mock / mock,12,plate006_A_12
5323,A,plate006,122.5,41358,mock / mock,12,plate006_A_12
5324,A,plate006,125.0,42160,mock / mock,12,plate006_A_12
5325,A,plate006,127.5,43034,mock / mock,12,plate006_A_12
5326,A,plate006,130.0,43922,mock / mock,12,plate006_A_12
5327,A,plate006,132.5,45578,mock / mock,12,plate006_A_12
5328,A,plate006,137.5,46224,mock / mock,12,plate006_A_12
5329,A,plate006,140.0,47092,mock / mock,12,plate006_A_12
5330,A,plate006,142.5,47942,mock / mock,12,plate006_A_12
5331,A,plate006,145.0,51293,mock / mock,12,plate006_A_12
5332,A,plate006,147.5,53768,mock / mock,12,plate006_A_12
5333,A,plate006,150.0,56611,mock / mock,12,plate006_A_12
5334,A,plate006,152.5,59122,mock / mock,12,plate006_A_12
5335,A,plate006,155.0,60936,mock / mock,12,plate006_A_12
5336,A,plate006,160.0,63666,mock / mock,12,plate006_A_12
5337,A,plate006,162.5,63930,mock / mock,12,plate006_A_12
5338,A,plate006,165.0,66102,mock / mock,12,plate006_A_12
5339,A,plate006,167.5,67489,mock / mock,12,plate006_A_12
5340,B,plate006,2.5,11376,mock / mock,12,plate006_B_12
5341,B,plate006,5.0,9052,mock / mock,12,plate006_B_12
5342,B,plate006,7.5,7988,mock / mock,12,plate006_B_12
5343,B,plate006,10.0,7652,mock / mock,12,plate006_B_12
5344,B,plate006,12.5,7678,mock / mock,12,plate006_B_12
5345,B,plate006,15.0,8296,mock / mock,12,plate006_B_12
5346,B,plate006,17.5,8760,mock / mock,12,plate006_B_12
5347,B,plate006,22.5,9378,mock / mock,12,plate006_B_12
5348,B,plate006,25.0,9592,mock / mock,12,plate006_B_12
5349,B,plate006,27.5,10227,mock / mock,12,plate006_B_12
5350,B,plate006,30.0,10621,mock / mock,12,plate006_B_12
5351,B,plate006,32.5,11293,mock / mock,12,plate006_B_12
5352,B,plate006,35.0,12106,mock / mock,12,plate006_B_12
5353,B,plate006,37.5,13455,mock / mock,12,plate006_B_12
5354,B,plate006,40.0,14011,mock / mock,12,plate006_B_12
5355,B,plate006,45.0,14838,mock / mock,12,plate006_B_12
5356,B,plate006,47.5,14928,mock / mock,12,plate006_B_12
5357,B,plate006,50.0,16471,mock / mock,12,plate006_B_12
5358,B,plate006,52.5,18277,mock / mock,12,plate006_B_12
5359,B,plate006,55.0,19749,mock / mock,12,plate006_B_12
5360,B,plate006,57.5,20766,mock / mock,12,plate006_B_12
5361,B,plate006,60.0,22209,mock / mock,12,plate006_B_12
5362,B,plate006,62.5,23631,mock / mock,12,plate006_B_12
5363,B,plate006,67.5,24624,mock / mock,12,plate006_B_12
5364,B,plate006,70.0,26661,mock / mock,12,plate006_B_12
5365,B,plate006,72.5,27350,mock / mock,12,plate006_B_12
5366,B,plate006,75.0,28017,mock / mock,12,plate006_B_12
5367,B,plate006,77.5,29115,mock / mock,12,plate006_B_12
5368,B,plate006,80.0,30245,mock / mock,12,plate006_B_12
5369,B,plate006,82.5,30818,mock / mock,12,plate006_B_12
5370,B,plate006,85.0,32124,mock / mock,12,plate006_B_12
5371,B,plate006,90.0,32659,mock / mock,12,plate006_B_12
5372,B,plate006,92.5,33160,mock / mock,12,plate006_B_12
5373,B,plate006,95.0,34202,mock / mock,12,plate006_B_12
5374,B,plate006,97.5,34578,mock / mock,12,plate006_B_12
5375,B,plate006,100.0,36338,mock / mock,12,plate006_B_12
5376,B,plate006,102.5,37384,mock / mock,12,plate006_B_12
5377,B,plate006,105.0,37937,mock / mock,12,plate006_B_12
5378,B,plate006,107.5,38434,mock / mock,12,plate006_B_12
5379,B,plate006,112.5,39282,mock / mock,12,plate006_B_12
5380,B,plate006,115.0,40867,mock / mock,12,plate006_B_12
5381,B,plate006,117.5,41783,mock / mock,12,plate006_B_12
5382,B,plate006,120.0,42493,mock / mock,12,plate006_B_12
5383,B,plate006,122.5,42330,mock / mock,12,plate006_B_12
5384,B,plate006,125.0,42551,mock / mock,12,plate006_B_12
5385,B,plate006,127.5,43640,mock / mock,12,plate006_B_12
5386,B,plate006,130.0,45061,mock / mock,12,plate006_B_12
